word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,log_relative_frequency,participation_score
esay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5711333333333334,4,0,say,2.2026464062355453e-06,-2.283721559591693,0.0
vi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1154333333333333,2,0,vi,2.2026464062355453e-06,-2.283721559591693,0.0
chuka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0286333333333333,5,0,chuba,2.2026464062355453e-06,-2.283721559591693,0.0
completly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5536333333333333,9,0,complexly,2.2026464062355453e-06,-2.283721559591693,0.0
padhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.7988333333333332,5,0,pahi,2.2026464062355453e-06,-2.283721559591693,0.0
ad's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3804333333333333,4,0,ads,2.2026464062355453e-06,-2.283721559591693,0.0
ghanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1392,6,0,ghana,2.2026464062355453e-06,-2.283721559591693,0.0
camere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0685666666666666,6,0,cameræ,2.2026464062355453e-06,-2.283721559591693,0.0
chachi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.8537,6,0,cachi,2.2026464062355453e-06,-2.283721559591693,0.0
maharaj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.8288666666666668,7,0,maharaja,2.2026464062355453e-06,-2.283721559591693,0.0
mcps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2115,4,0,mops,2.2026464062355453e-06,-2.283721559591693,0.0
nz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1915666666666667,2,0,nz,2.2026464062355453e-06,-2.283721559591693,0.0
lott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.2021666666666667,4,0,lot,2.2026464062355453e-06,-2.283721559591693,0.0
lisa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.4906666666666666,4,0,visa,2.2026464062355453e-06,-2.283721559591693,0.0
keval,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3460666666666667,5,0,kaval,2.2026464062355453e-06,-2.283721559591693,0.0
jldi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5488,4,0,jedi,2.2026464062355453e-06,-2.283721559591693,0.0
smartits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.9609,8,0,smarties,2.2026464062355453e-06,-2.283721559591693,0.0
genaration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3336,10,0,generation,2.2026464062355453e-06,-2.283721559591693,0.0
unsettling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1781333333333333,10,0,unsetting,2.2026464062355453e-06,-2.283721559591693,0.0
socha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6097333333333333,5,0,mocha,2.2026464062355453e-06,-2.283721559591693,0.0
misunderstand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1737333333333333,13,0,misunderstood,2.2026464062355453e-06,-2.283721559591693,0.0
autopay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0839333333333333,7,0,autopsy,2.2026464062355453e-06,-2.283721559591693,0.0
exellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.8336,8,0,excellent,2.2026464062355453e-06,-2.283721559591693,0.0
halp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0905,4,0,alp,2.2026464062355453e-06,-2.283721559591693,0.0
answere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1593,7,0,answer,2.2026464062355453e-06,-2.283721559591693,0.0
corp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.2274666666666667,4,0,cop,2.2026464062355453e-06,-2.283721559591693,0.0
thanx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.7450333333333333,5,0,than,2.2026464062355453e-06,-2.283721559591693,0.0
understand',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.5714666666666667,11,0,understand,2.2026464062355453e-06,-2.283721559591693,0.0
boht,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0503666666666666,4,0,bot,2.2026464062355453e-06,-2.283721559591693,0.0
zada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.1468,4,0,zaa,2.2026464062355453e-06,-2.283721559591693,0.0
normaly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0936,7,0,normal,2.2026464062355453e-06,-2.283721559591693,0.0
fokken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.9411,6,0,bokken,2.2026464062355453e-06,-2.283721559591693,0.0
gogh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.7935,4,0,goth,2.2026464062355453e-06,-2.283721559591693,0.0
woth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5926666666666667,4,0,oth,2.2026464062355453e-06,-2.283721559591693,0.0
yaad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.255,4,0,yaa,2.2026464062355453e-06,-2.283721559591693,0.0
amoled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3661333333333333,6,0,amole,2.2026464062355453e-06,-2.283721559591693,0.0
'out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.2345333333333333,4,0,out,2.2026464062355453e-06,-2.283721559591693,0.0
naver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.3581,5,0,nave,2.2026464062355453e-06,-2.283721559591693,0.0
benefiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.793,10,0,beneficing,2.2026464062355453e-06,-2.283721559591693,0.0
aachi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3057,5,0,cachi,2.2026464062355453e-06,-2.283721559591693,0.0
copillot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.9209666666666668,8,0,copilot,2.2026464062355453e-06,-2.283721559591693,0.0
kool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1936333333333334,4,0,kol,2.2026464062355453e-06,-2.283721559591693,0.0
sangat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4974666666666666,6,0,sanga,2.2026464062355453e-06,-2.283721559591693,0.0
mang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4225666666666667,4,0,mag,2.2026464062355453e-06,-2.283721559591693,0.0
approches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.8523,9,0,approaches,2.2026464062355453e-06,-2.283721559591693,0.0
utar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,4,0,uta,2.2026464062355453e-06,-2.283721559591693,0.0
ekan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,4,0,kan,2.2026464062355453e-06,-2.283721559591693,0.0
detest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.3545666666666666,6,0,detent,2.2026464062355453e-06,-2.283721559591693,0.0
answerd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2944666666666667,7,0,answer,2.2026464062355453e-06,-2.283721559591693,0.0
exhibited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.4749666666666667,9,0,exhibiter,2.2026464062355453e-06,-2.283721559591693,0.0
achive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.7077,6,0,chive,2.2026464062355453e-06,-2.283721559591693,0.0
agin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.1199,4,0,agn,2.2026464062355453e-06,-2.283721559591693,0.0
wc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,2,0,wc,2.2026464062355453e-06,-2.283721559591693,0.0
dukan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.4953333333333333,5,0,duan,2.2026464062355453e-06,-2.283721559591693,0.0
hogi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5165666666666667,4,0,hog,2.2026464062355453e-06,-2.283721559591693,0.0
messege,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.1102666666666666,7,0,message,2.2026464062355453e-06,-2.283721559591693,0.0
mode',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2957666666666667,5,0,mode,2.2026464062355453e-06,-2.283721559591693,0.0
renews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5262666666666667,6,0,renes,2.2026464062355453e-06,-2.283721559591693,0.0
humanise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4549,8,0,humanize,2.2026464062355453e-06,-2.283721559591693,0.0
diction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3762333333333333,7,0,duction,2.2026464062355453e-06,-2.283721559591693,0.0
pati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0068666666666666,4,0,pat,2.2026464062355453e-06,-2.283721559591693,0.0
bhaut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5127333333333333,5,0,bahut,2.2026464062355453e-06,-2.283721559591693,0.0
generater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5371,9,0,generate,2.2026464062355453e-06,-2.283721559591693,0.0
ys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.8462999999999999,2,0,ys,2.2026464062355453e-06,-2.283721559591693,0.0
unke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2916666666666667,4,0,uke,2.2026464062355453e-06,-2.283721559591693,0.0
kewal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1258,5,0,ketal,2.2026464062355453e-06,-2.283721559591693,0.0
mwah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.913,4,0,wah,2.2026464062355453e-06,-2.283721559591693,0.0
padh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3417999999999999,4,0,pad,2.2026464062355453e-06,-2.283721559591693,0.0
kahunga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.3554,7,0,kahuna,2.2026464062355453e-06,-2.283721559591693,0.0
dhang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3981,5,0,dang,2.2026464062355453e-06,-2.283721559591693,0.0
depict,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4671333333333333,6,0,delict,2.2026464062355453e-06,-2.283721559591693,0.0
week's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.4044666666666667,6,0,weeks,2.2026464062355453e-06,-2.283721559591693,0.0
imho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.8609333333333334,4,0,mho,2.2026464062355453e-06,-2.283721559591693,0.0
gv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.2462,2,0,gv,2.2026464062355453e-06,-2.283721559591693,0.0
gali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1885333333333333,4,0,ali,2.2026464062355453e-06,-2.283721559591693,0.0
peeche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3577000000000001,6,0,peece,2.2026464062355453e-06,-2.283721559591693,0.0
ment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1027666666666666,4,0,ent,2.2026464062355453e-06,-2.283721559591693,0.0
bg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5273,2,0,bg,2.2026464062355453e-06,-2.283721559591693,0.0
shok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.8541666666666666,4,0,hok,2.2026464062355453e-06,-2.283721559591693,0.0
amzing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0972,6,0,amazing,2.2026464062355453e-06,-2.283721559591693,0.0
wapas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0986666666666666,5,0,waps,2.2026464062355453e-06,-2.283721559591693,0.0
wahi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3751,4,0,ahi,2.2026464062355453e-06,-2.283721559591693,0.0
ican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.7216,4,0,can,2.2026464062355453e-06,-2.283721559591693,0.0
uper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5861999999999999,4,0,rper,2.2026464062355453e-06,-2.283721559591693,0.0
subscribtion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1050666666666667,12,0,subscription,2.2026464062355453e-06,-2.283721559591693,0.0
mother's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1293666666666666,8,0,other's,2.2026464062355453e-06,-2.283721559591693,0.0
miko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.8826666666666666,4,0,mike,2.2026464062355453e-06,-2.283721559591693,0.0
shalom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.7132000000000001,6,0,shalm,2.2026464062355453e-06,-2.283721559591693,0.0
earnings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5461,8,0,earings,2.2026464062355453e-06,-2.283721559591693,0.0
superr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5844999999999999,6,0,super,2.2026464062355453e-06,-2.283721559591693,0.0
olandria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5727,8,0,oxandra,2.2026464062355453e-06,-2.283721559591693,0.0
hz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2290333333333333,2,0,hz,2.2026464062355453e-06,-2.283721559591693,0.0
swal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,4,0,sal,2.2026464062355453e-06,-2.283721559591693,0.0
asan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4904666666666666,4,0,san,2.2026464062355453e-06,-2.283721559591693,0.0
beeter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0236333333333333,6,0,teeter,2.2026464062355453e-06,-2.283721559591693,0.0
osam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.8249,4,0,sam,2.2026464062355453e-06,-2.283721559591693,0.0
goods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0265,5,0,goos,2.2026464062355453e-06,-2.283721559591693,0.0
diffrent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6099,8,0,different,2.2026464062355453e-06,-2.283721559591693,0.0
jald,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.4246,4,0,jad,2.2026464062355453e-06,-2.283721559591693,0.0
corus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.9817,5,0,crus,2.2026464062355453e-06,-2.283721559591693,0.0
hella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4086,5,0,hell,2.2026464062355453e-06,-2.283721559591693,0.0
time's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0843999999999999,6,0,times,2.2026464062355453e-06,-2.283721559591693,0.0
emailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.6638999999999999,8,0,mailing,2.2026464062355453e-06,-2.283721559591693,0.0
thankx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.7174999999999999,6,0,thank,2.2026464062355453e-06,-2.283721559591693,0.0
editable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.312,8,0,evitable,2.2026464062355453e-06,-2.283721559591693,0.0
walkie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.7358666666666668,6,0,alkie,2.2026464062355453e-06,-2.283721559591693,0.0
chang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2470666666666666,5,0,chan,2.2026464062355453e-06,-2.283721559591693,0.0
prolly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5930333333333334,6,0,trolly,2.2026464062355453e-06,-2.283721559591693,0.0
mimicking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1417,9,0,mimiccing,2.2026464062355453e-06,-2.283721559591693,0.0
verifiably,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6777666666666667,10,0,verifiable,2.2026464062355453e-06,-2.283721559591693,0.0
jesa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1060666666666666,4,0,kesa,2.2026464062355453e-06,-2.283721559591693,0.0
opting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1848666666666666,6,0,outing,2.2026464062355453e-06,-2.283721559591693,0.0
cladue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.5823333333333334,6,0,clade,2.2026464062355453e-06,-2.283721559591693,0.0
toiri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,5,0,tori,2.2026464062355453e-06,-2.283721559591693,0.0
quickness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0123999999999999,9,0,quickies,2.2026464062355453e-06,-2.283721559591693,0.0
aand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2334,4,0,aad,2.2026464062355453e-06,-2.283721559591693,0.0
wa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5894333333333334,2,0,wa,2.2026464062355453e-06,-2.283721559591693,0.0
pro's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4639666666666666,5,0,pros,2.2026464062355453e-06,-2.283721559591693,0.0
dad's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.8461,5,0,dads,2.2026464062355453e-06,-2.283721559591693,0.0
fricking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5788,8,0,ricking,2.2026464062355453e-06,-2.283721559591693,0.0
aate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1088333333333333,4,0,ate,2.2026464062355453e-06,-2.283721559591693,0.0
kodi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2900666666666666,4,0,koi,2.2026464062355453e-06,-2.283721559591693,0.0
programed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2206666666666666,9,0,programer,2.2026464062355453e-06,-2.283721559591693,0.0
avaliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3957,9,0,available,2.2026464062355453e-06,-2.283721559591693,0.0
banati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2981666666666666,6,0,banat,2.2026464062355453e-06,-2.283721559591693,0.0
android's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0602333333333332,9,0,androids,2.2026464062355453e-06,-2.283721559591693,0.0
venmo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3891666666666666,5,0,venom,2.2026464062355453e-06,-2.283721559591693,0.0
rakh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6774999999999999,4,0,rah,2.2026464062355453e-06,-2.283721559591693,0.0
preffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.9517666666666668,7,0,prefer,2.2026464062355453e-06,-2.283721559591693,0.0
exprience,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.0468666666666666,9,0,experience,2.2026464062355453e-06,-2.283721559591693,0.0
adress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.2070333333333333,6,0,dress,2.2026464062355453e-06,-2.283721559591693,0.0
budgeting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2544333333333333,9,0,budgetting,2.2026464062355453e-06,-2.283721559591693,0.0
mabye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.894,5,0,maybe,2.2026464062355453e-06,-2.283721559591693,0.0
awnsers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6498666666666667,7,0,awners,2.2026464062355453e-06,-2.283721559591693,0.0
mcqs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6324,4,0,icqs,2.2026464062355453e-06,-2.283721559591693,0.0
naye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4243666666666667,4,0,nay,2.2026464062355453e-06,-2.283721559591693,0.0
formating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.5724666666666666,9,0,formatting,2.2026464062355453e-06,-2.283721559591693,0.0
aplication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2883333333333333,10,0,plication,2.2026464062355453e-06,-2.283721559591693,0.0
scarily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2575333333333333,7,0,scarify,2.2026464062355453e-06,-2.283721559591693,0.0
widened,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.8244333333333334,7,0,wizened,2.2026464062355453e-06,-2.283721559591693,0.0
aiits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.7993999999999999,5,0,aits,2.2026464062355453e-06,-2.283721559591693,0.0
nb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0376,2,0,nb,2.2026464062355453e-06,-2.283721559591693,0.0
jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3297333333333333,2,0,jr,2.2026464062355453e-06,-2.283721559591693,0.0
explainations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3997,13,0,explanations,2.2026464062355453e-06,-2.283721559591693,0.0
criticising,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.5993,11,0,criticizing,2.2026464062355453e-06,-2.283721559591693,0.0
evrything,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3781,9,0,everything,2.2026464062355453e-06,-2.283721559591693,0.0
jitne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3967666666666666,5,0,jitney,2.2026464062355453e-06,-2.283721559591693,0.0
'you,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0059,4,0,you,2.2026464062355453e-06,-2.283721559591693,0.0
subse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.2526333333333333,5,0,subs,2.2026464062355453e-06,-2.283721559591693,0.0
jise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0674333333333333,4,0,sise,2.2026464062355453e-06,-2.283721559591693,0.0
error',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1742,6,0,error,2.2026464062355453e-06,-2.283721559591693,0.0
yaha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1807666666666666,4,0,yah,2.2026464062355453e-06,-2.283721559591693,0.0
allready,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.4538666666666666,8,0,already,2.2026464062355453e-06,-2.283721559591693,0.0
gusse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-0.0258,5,0,guise,2.2026464062355453e-06,-2.283721559591693,0.0
inflections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3295,11,0,infections,2.2026464062355453e-06,-2.283721559591693,0.0
yi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.5562,2,0,yi,2.2026464062355453e-06,-2.283721559591693,0.0
recognised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0394666666666666,10,0,recogniser,2.2026464062355453e-06,-2.283721559591693,0.0
specialy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4696333333333333,8,0,special,2.2026464062355453e-06,-2.283721559591693,0.0
chat',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1503666666666666,5,0,chat,2.2026464062355453e-06,-2.283721559591693,0.0
thnks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3965333333333333,5,0,tinks,2.2026464062355453e-06,-2.283721559591693,0.0
dekhe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0986666666666666,5,0,deke,2.2026464062355453e-06,-2.283721559591693,0.0
insaan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1166666666666666,6,0,inspan,2.2026464062355453e-06,-2.283721559591693,0.0
rateing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4937333333333333,7,0,rating,2.2026464062355453e-06,-2.283721559591693,0.0
delet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.6337333333333334,5,0,dele,2.2026464062355453e-06,-2.283721559591693,0.0
ci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5897666666666667,2,0,ci,2.2026464062355453e-06,-2.283721559591693,0.0
covid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0850333333333333,5,0,ovid,2.2026464062355453e-06,-2.283721559591693,0.0
gemmi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.4047666666666667,5,0,gemma,2.2026464062355453e-06,-2.283721559591693,0.0
reseach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2196333333333333,7,0,research,2.2026464062355453e-06,-2.283721559591693,0.0
gk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0288333333333333,2,0,gk,2.2026464062355453e-06,-2.283721559591693,0.0
payega,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.3067666666666667,6,0,payena,2.2026464062355453e-06,-2.283721559591693,0.0
sayin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0858666666666666,5,0,ayin,2.2026464062355453e-06,-2.283721559591693,0.0
upsell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1430666666666666,6,0,upswell,2.2026464062355453e-06,-2.283721559591693,0.0
alex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2831666666666666,4,0,ale,2.2026464062355453e-06,-2.283721559591693,0.0
misled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.2855,6,0,aisled,2.2026464062355453e-06,-2.283721559591693,0.0
recognising,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.3594,11,0,recognizing,2.2026464062355453e-06,-2.283721559591693,0.0
tens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3326666666666666,4,0,ens,2.2026464062355453e-06,-2.283721559591693,0.0
outta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4441,5,0,gutta,2.2026464062355453e-06,-2.283721559591693,0.0
reaponse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1641999999999999,8,0,response,2.2026464062355453e-06,-2.283721559591693,0.0
