word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,log_relative_frequency,participation_score,open_class,closed_class,class_type,actual,predicted,actual_label,predicted_label
mindblowing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6051,11,0,mind-blowing,2.2026464062355453e-06,-2.283721559591693,0.0,False,False,unknown,unknown,open,unknown,open
banna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.10745,5,0,anna,2.9368618749807267e-06,-2.233284490203081,0.0,False,False,unknown,unknown,open,unknown,open
censorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,0.0619096774193548,10,0,sensorchip,2.2760679531100632e-05,-1.8742783653265045,0.0,False,False,unknown,unknown,open,unknown,open
hustles,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9811,7,1,hustles,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
ides,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.8789666666666666,4,1,ides,2.2026464062355453e-06,-2.283721559591693,0.0666666666666666,True,False,open,open,closed,open,closed
rust,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.65865,4,1,rust,1.4684309374903631e-06,-2.354808616279037,0.2,True,False,open,open,closed,open,closed
extraterritorial,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4606,16,1,extraterritorial,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
analogs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.0772,7,1,analogs,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
timeconsuming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.94315,13,1,timeconsuming,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,open,unknown,open
bole,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,-0.1932374999999999,4,1,bole,5.873723749961453e-06,-2.111760364127126,0.0666666666666666,True,False,open,open,closed,open,closed
laughingly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.743,10,1,laughingly,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
vinyl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6696,5,1,vinyl,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
fierce,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.296,6,1,fierce,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
negatively,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4404,10,1,negatively,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
universities,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6249,12,1,universities,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
nikalna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.3825,7,1,nikalna,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,open,unknown,open
slokas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.56,6,1,slokas,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
dell,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.79245,4,1,dell,1.4684309374903631e-06,-2.354808616279037,0.0666666666666666,True,False,open,open,closed,open,closed
speeder,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.2452,7,1,speeder,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
forges,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.899,6,1,forges,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
facilitates,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8949,11,1,facilitates,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
mishears,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.2117,8,0,mishars,3.671077343725909e-06,-2.1941624598125973,0.0,False,False,unknown,unknown,open,unknown,open
backdoor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7745,8,1,backdoor,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
sad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111,106,-0.0034711711711711,3,1,sad,8.149791703071517e-05,-1.65064729200019,0.0666666666666666,True,False,open,open,both,open,both
tougher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.210025,7,0,toughen,2.9368618749807267e-06,-2.233284490203081,0.0,False,False,unknown,unknown,open,unknown,open
tt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0.1100875,2,1,tt,5.873723749961453e-06,-2.111760364127126,0.0666666666666666,True,False,open,open,closed,open,closed
acquainted,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5111,10,1,acquainted,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
extravagant,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6901,11,1,extravagant,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
mam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.31026,3,1,mam,3.671077343725909e-06,-2.1941624598125973,0.0666666666666666,True,False,open,open,closed,open,closed
boxed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7906,5,1,boxed,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
rise,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.3232272727272727,4,1,rise,8.076370156197e-06,-2.055928338180567,0.1333333333333333,True,False,open,open,closed,open,closed
'out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.2345333333333333,4,0,out,2.2026464062355453e-06,-2.283721559591693,0.0,False,False,unknown,unknown,closed,unknown,closed
bald,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.296,4,1,bald,7.342154687451817e-07,-2.4763327423549923,0.2,True,False,open,open,unknown,open,unknown
arena,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.43035,5,1,arena,1.4684309374903631e-06,-2.354808616279037,0.0666666666666666,True,False,open,open,unknown,open,unknown
nima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.8431,4,1,nima,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,closed,unknown,closed
yielded,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.8399,7,1,yielded,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
ad's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3804333333333333,4,0,ads,2.2026464062355453e-06,-2.283721559591693,0.0,False,False,unknown,unknown,closed,unknown,closed
instgram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.9555,8,1,instgram,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,open,unknown,open
inaccuracies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0.0115666666666666,12,1,inaccuracies,8.810585624942181e-06,-2.0406733074397825,0.0,False,False,unknown,unknown,open,unknown,open
reinterpretation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8765,16,1,reinterpretation,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
rants,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.5708500000000001,5,1,rants,1.4684309374903631e-06,-2.354808616279037,0.1333333333333333,True,False,open,open,unknown,open,unknown
lmao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.4088928571428572,4,0,mao,1.0279016562432543e-05,-2.0136472627909545,0.0,False,False,unknown,unknown,closed,unknown,closed
corp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.2274666666666667,4,0,cop,2.2026464062355453e-06,-2.283721559591693,0.0,False,False,unknown,unknown,closed,unknown,closed
veryyyy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.47815,7,1,veryyyy,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,open,unknown,open
redownload,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.25425,10,1,redownload,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,open,unknown,open
liable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.9515,6,1,liable,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
emmanuel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.83775,8,1,emmanuel,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,open,unknown,open
youve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0.7283571428571428,5,1,you've,1.0279016562432543e-05,-2.0136472627909545,0.0,False,False,unknown,unknown,open,unknown,open
seldom,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9245,6,1,seldom,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
door,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,0.34982,4,1,door,1.1013232031177723e-05,-2.0015512770492982,0.0666666666666666,True,False,open,open,closed,open,closed
keepsake,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.667,8,1,keepsake,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
tull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.60605,4,1,tull,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,closed,unknown,closed
maka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5562,4,1,maka,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,closed,unknown,closed
headlined,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7008,9,1,headlined,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
investigative,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0772,13,1,investigative,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
mister,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5859,6,1,mister,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
coordinating,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7956,12,1,coordinating,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
jittering,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7538,9,1,jittering,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
used,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2340,2204,0.4215300854700853,4,1,used,0.0017180641968637,-1.1161991392902368,0.1333333333333333,True,False,open,open,both,open,both
net,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0.3413166666666666,3,1,net,1.321587843741327e-05,-1.9695862507524384,0.2,True,False,open,open,closed,open,closed
robbery,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.2244,7,1,robbery,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
slides,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.735188888888889,6,1,slides,6.607939218706635e-06,-2.0911103768283934,0.1333333333333333,True,False,open,open,closed,open,closed
visited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.31965,7,0,visite,2.9368618749807267e-06,-2.233284490203081,0.0,False,False,unknown,unknown,open,unknown,open
frendly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.7955,7,0,friendly,2.2026464062355453e-06,-2.283721559591693,0.0,False,False,unknown,unknown,open,unknown,open
ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.8129999999999998,2,0,ca,4.405292812471091e-06,-2.162197433515738,0.0,False,False,unknown,unknown,closed,unknown,closed
zillion,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.946,7,1,zillion,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
punctured,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9392,9,1,punctured,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
likha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0361,5,1,likha,3.671077343725909e-06,-2.1941624598125973,0.0,False,False,unknown,unknown,open,unknown,open
mutually,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2732,8,1,mutually,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
bhagwan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.26955,7,1,bhagwan,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,open,unknown,open
trumps,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.80355,6,1,trumps,1.4684309374903631e-06,-2.354808616279037,0.1333333333333333,True,False,open,open,unknown,open,unknown
send,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,628,546,0.1485490445859872,4,1,send,0.0004610873143719,-1.346812078638495,0.1333333333333333,True,False,open,open,both,open,both
waaaaaay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.6367499999999999,8,1,waaaaaay,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,open,unknown,open
thoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.4554,4,1,thoo,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,closed,unknown,closed
clip,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,0.2950777777777777,4,1,clip,1.321587843741327e-05,-1.9695862507524384,0.1333333333333333,True,False,open,open,closed,open,closed
varied,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.9304,6,1,varied,1.4684309374903631e-06,-2.354808616279037,0.1333333333333333,True,False,open,open,unknown,open,unknown
tk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.2423444444444444,2,0,tk,6.607939218706635e-06,-2.0911103768283934,0.0,False,False,unknown,unknown,closed,unknown,closed
perplexity's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,0.2441814814814815,12,1,perplexity's,1.9823817656119905e-05,-1.8984991940650944,0.0,False,False,unknown,unknown,open,unknown,open
grape,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8266,5,1,grape,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
seam,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0196666666666666,4,1,seam,2.2026464062355453e-06,-2.283721559591693,0.1333333333333333,True,False,open,open,closed,open,closed
hade,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7688,4,1,hade,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
atoms,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,atoms,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
self,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,140,137,0.4311357142857141,4,1,self,0.0001027901656243,-1.6099528541726045,0.1333333333333333,True,False,open,open,both,open,both
batch,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.0936,5,1,batch,1.4684309374903631e-06,-2.354808616279037,0.1333333333333333,True,False,open,open,unknown,open,unknown
preconceived,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6801,12,1,preconceived,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
sim,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,0.475946875,3,1,sim,2.3494894999845814e-05,-1.8687121119752157,0.0666666666666666,True,False,open,open,closed,open,closed
pearl,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1408,5,1,pearl,7.342154687451817e-07,-2.4763327423549923,0.2,True,False,open,open,unknown,open,unknown
fatima,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9803,6,1,fatima,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
gang,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.10075,4,1,gang,2.9368618749807267e-06,-2.233284490203081,0.1333333333333333,True,False,open,open,closed,open,closed
blanked,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3576,7,1,blanked,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
jarur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.8813599999999999,5,1,jarur,3.671077343725909e-06,-2.1941624598125973,0.0,False,False,unknown,unknown,open,unknown,open
deepness,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.8769,8,1,deepness,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
decoratives,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4404,11,1,decoratives,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
palakkad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,8,1,palakkad,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,open,unknown,open
disembodied,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.044,11,1,disembodied,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
canonization,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.7922,12,1,canonization,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
semantics,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9638,9,1,semantics,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
extermination,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9882,13,1,extermination,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
kyu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.0232,3,1,kyu,6.607939218706635e-06,-2.0911103768283934,0.0666666666666666,True,False,open,open,closed,open,closed
contagious,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.34,10,1,contagious,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
swimsuit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1531,8,1,swimsuit,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
unequalled,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8225,10,1,unequalled,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
whomever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1209666666666666,8,0,whoever,2.2026464062355453e-06,-2.283721559591693,0.0,False,False,unknown,unknown,open,unknown,open
awaits,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.9718,6,1,awaits,1.4684309374903631e-06,-2.354808616279037,0.0666666666666666,True,False,open,open,unknown,open,unknown
snubbing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8949,8,1,snubbing,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
aapse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3695333333333333,5,0,aaps,2.2026464062355453e-06,-2.283721559591693,0.0,False,False,unknown,unknown,open,unknown,open
errors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,267,-0.0456452961672474,6,1,errors,0.0002107198395298,-1.4840995635992145,0.0,False,False,unknown,unknown,both,unknown,both
goated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.3174615384615385,6,0,gated,9.54480109368736e-06,-2.026640039511141,0.0,False,False,unknown,unknown,open,unknown,open
abundance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8591,9,1,abundance,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
must,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,387,370,0.4428080103359177,4,1,must,0.0002841413864043,-1.4316882946564624,0.2,True,False,open,open,both,open,both
forgets,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116,115,0.0837482758620689,7,1,forgets,8.516899437444107e-05,-1.642922595276603,0.0666666666666666,True,False,open,open,closed,open,closed
virat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.3211,5,0,viral,2.2026464062355453e-06,-2.283721559591693,0.0,False,False,unknown,unknown,open,unknown,open
friars,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,friars,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
gear,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.55055,4,1,gear,1.4684309374903631e-06,-2.354808616279037,0.1333333333333333,True,False,open,open,closed,open,closed
programed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2206666666666666,9,0,programer,2.2026464062355453e-06,-2.283721559591693,0.0,False,False,unknown,unknown,open,unknown,open
rigidly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6632,7,1,rigidly,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
mythology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5366,9,1,mythology,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
properly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,483,454,0.015491304347826,8,1,properly,0.0003546260714039,-1.3928382926433427,0.0666666666666666,True,False,open,open,closed,open,closed
naproxen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9166,8,1,naproxen,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
sworn,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8402,5,1,sworn,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
plex,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0.4009,4,1,plex,6.607939218706635e-06,-2.0911103768283934,0.0666666666666666,True,False,open,open,closed,open,closed
adidas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4184,6,1,adidas,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
undertaking,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6249,11,1,undertaking,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
explanation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,184,0.4015317708333332,11,1,explanation,0.000140969369999,-1.5545768031359604,0.0666666666666666,True,False,open,open,both,open,both
employes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.93,8,1,employes,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
practitioners,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3514,13,1,practitioners,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
uneasiness,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9506,10,1,uneasiness,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
pinot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,pinot,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
digitalize,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.8876,10,1,digitalize,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
talaq,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.7096,5,1,talaq,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
sanctioning,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4588,11,1,sanctioning,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
sparky,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.128,6,1,sparky,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
khmer,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5916,5,1,khmer,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
dial,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.0619333333333333,4,1,dial,4.405292812471091e-06,-2.162197433515738,0.1333333333333333,True,False,open,open,closed,open,closed
cz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.0614999999999999,2,0,cz,5.139508281216272e-06,-2.13517138886691,0.0,False,False,unknown,unknown,closed,unknown,closed
