word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score,open_count,closed_count,word_length,vowel_count,class_type,is_short,has_apostrophe,is_alpha,unique_char_ratio,weighted_sentiment
bcoz,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,9,0.1012,4,1,bcoz,6.607939218706635e-06,0.5800052903735844,0.0666666666666666,0,1,4,1,ambiguous,True,False,True,1.0,0.2024
shouldnt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,-0.0999666666666666,8,1,shouldn't,6.607939218706635e-06,0.5800052903735844,0.0,0,0,8,2,ambiguous,False,False,True,1.0,-0.1999333333333332
buh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.4648777777777778,3,1,buh,6.607939218706635e-06,0.5800052903735844,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.9297555555555556
sakti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0.3546666666666667,5,0,saki,6.607939218706635e-06,0.5800052903735844,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.7093333333333334
kyuki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.208,5,0,kuki,6.607939218706635e-06,0.5800052903735844,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.416
aint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.5882000000000001,4,0,ant,6.607939218706635e-06,0.5800052903735844,0.0,0,0,4,2,ambiguous,True,False,True,1.0,1.1764000000000001
triggered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,-0.2519333333333333,9,0,triggerred,6.607939218706635e-06,0.5800052903735844,0.0,0,0,9,3,ambiguous,False,False,True,0.6666666666666666,-0.5038666666666666
singh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.4418888888888888,5,0,sing,6.607939218706635e-06,0.5800052903735844,0.0,0,0,5,1,ambiguous,False,False,True,1.0,0.8837777777777776
oct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0.6103777777777778,3,1,oct,6.607939218706635e-06,0.5800052903735844,0.0,0,0,3,1,ambiguous,True,False,True,1.0,1.2207555555555556
usmein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.0373555555555555,6,1,usmein,6.607939218706635e-06,0.5800052903735844,0.0,0,0,6,3,ambiguous,False,False,True,1.0,0.074711111111111
nehi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0.1238666666666666,4,0,nevi,6.607939218706635e-06,0.5800052903735844,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.2477333333333332
ghar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0.0220888888888889,4,0,gar,6.607939218706635e-06,0.5800052903735844,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.0441777777777778
theirs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,0.1063333333333333,6,1,theirs,6.607939218706635e-06,0.5800052903735844,0.0666666666666666,0,1,6,2,ambiguous,False,False,True,1.0,0.2126666666666666
bolna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0076222222222222,5,0,bola,6.607939218706635e-06,0.5800052903735844,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.0152444444444444
banakar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3514444444444444,7,1,banakar,6.607939218706635e-06,0.5800052903735844,0.0,0,0,7,3,ambiguous,False,False,True,0.7142857142857143,0.7028888888888888
og,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.4833444444444444,2,0,og,6.607939218706635e-06,0.5800052903735844,0.0,0,0,2,1,ambiguous,True,False,True,1.0,0.9666888888888888
greetings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.5225555555555554,9,1,greetings,6.607939218706635e-06,0.5800052903735844,0.0,0,0,9,3,ambiguous,False,False,True,0.7777777777777778,1.0451111111111109
minecraft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.5713666666666666,9,0,minecart,6.607939218706635e-06,0.5800052903735844,0.0,0,0,9,3,ambiguous,False,False,True,1.0,1.1427333333333332
couldnt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.2143555555555556,7,1,couldn't,6.607939218706635e-06,0.5800052903735844,0.0,0,0,7,2,ambiguous,False,False,True,1.0,0.4287111111111112
lga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.2038111111111111,3,1,lga,6.607939218706635e-06,0.5800052903735844,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.4076222222222222
everyone's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.294611111111111,10,1,everyone's,6.607939218706635e-06,0.5800052903735844,0.0,0,0,10,4,ambiguous,False,True,False,0.8,0.589222222222222
crimes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,-0.0298999999999999,6,0,cries,6.607939218706635e-06,0.5800052903735844,0.0,0,0,6,2,ambiguous,False,False,True,1.0,-0.0597999999999998
ques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,-0.0833999999999999,4,0,ues,6.607939218706635e-06,0.5800052903735844,0.0,0,0,4,2,ambiguous,True,False,True,1.0,-0.1667999999999998
connections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.1901,11,1,connections,6.607939218706635e-06,0.5800052903735844,0.0,0,0,11,4,ambiguous,False,False,True,0.6363636363636364,0.3802
minimalistic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.7594444444444446,12,1,minimalistic,6.607939218706635e-06,0.5800052903735844,0.0,0,0,12,5,ambiguous,False,False,True,0.6666666666666666,1.5188888888888892
jagah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.0793333333333332,5,1,jagah,6.607939218706635e-06,0.5800052903735844,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.1586666666666664
chala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.2404875,5,0,shala,5.873723749961453e-06,0.571637330557974,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.480975
star's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.4203125,6,0,stars,5.873723749961453e-06,0.571637330557974,0.0,0,0,6,1,ambiguous,False,True,False,0.8333333333333334,0.840625
huh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.15685,3,1,huh,5.873723749961453e-06,0.571637330557974,0.0,0,0,3,1,ambiguous,True,False,True,0.6666666666666666,0.3137
amongst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.4557874999999999,7,1,amongst,5.873723749961453e-06,0.571637330557974,0.0,0,0,7,2,ambiguous,False,False,True,1.0,0.9115749999999998
cowork,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.6326875000000001,6,1,cowork,5.873723749961453e-06,0.571637330557974,0.0,0,0,6,2,ambiguous,False,False,True,0.8333333333333334,1.2653750000000001
variations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.5813375000000001,10,1,variations,5.873723749961453e-06,0.571637330557974,0.0,0,0,10,5,ambiguous,False,False,True,0.8,1.1626750000000001
personalised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.8826624999999999,12,0,personalized,5.873723749961453e-06,0.571637330557974,0.0,0,0,12,5,ambiguous,False,False,True,0.8333333333333334,1.7653249999999998
amodei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.8357625,6,1,amodei,5.873723749961453e-06,0.571637330557974,0.0,0,0,6,4,ambiguous,False,False,True,1.0,1.671525
dought,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.6793250000000001,6,0,ought,5.873723749961453e-06,0.571637330557974,0.0,0,0,6,2,ambiguous,False,False,True,1.0,1.3586500000000001
bhej,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.13305,4,0,beej,5.873723749961453e-06,0.571637330557974,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.2661
baddest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,-0.387225,7,0,maddest,5.873723749961453e-06,0.571637330557974,0.0,0,0,7,2,ambiguous,False,False,True,0.8571428571428571,-0.77445
dhanyvad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.3678999999999999,8,1,dhanyvad,5.873723749961453e-06,0.571637330557974,0.0,0,0,8,2,ambiguous,False,False,True,0.75,0.7357999999999998
featuring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.57775,9,1,featuring,5.873723749961453e-06,0.571637330557974,0.0,0,0,9,4,ambiguous,False,False,True,1.0,1.1555
glitched,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.1049374999999999,8,0,glitches,5.873723749961453e-06,0.571637330557974,0.0,0,0,8,2,ambiguous,False,False,True,1.0,0.2098749999999998
indepth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.6787125,7,0,in-depth,5.873723749961453e-06,0.571637330557974,0.0,0,0,7,2,ambiguous,False,False,True,1.0,1.357425
it',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.3699749999999999,3,1,it',5.873723749961453e-06,0.571637330557974,0.0,0,0,3,1,ambiguous,True,True,False,1.0,0.7399499999999998
linking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.3510749999999999,7,0,liking,5.873723749961453e-06,0.571637330557974,0.0,0,0,7,2,ambiguous,False,False,True,0.7142857142857143,0.7021499999999998
synced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.167325,6,1,synced,5.873723749961453e-06,0.571637330557974,0.0,0,0,6,1,ambiguous,False,False,True,1.0,0.33465
che,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.13635,3,1,che,5.873723749961453e-06,0.571637330557974,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.2727
procedures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.5670125,10,1,procedures,5.873723749961453e-06,0.571637330557974,0.0,0,0,10,4,ambiguous,False,False,True,0.8,1.134025
iit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.13235,3,1,iit,5.873723749961453e-06,0.571637330557974,0.0,0,0,3,2,ambiguous,True,False,True,0.6666666666666666,0.2647
seo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.5510375000000001,3,1,seo,5.873723749961453e-06,0.571637330557974,0.0,0,0,3,2,ambiguous,True,False,True,1.0,1.1020750000000001
standalone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.3274999999999999,10,0,stand-alone,5.873723749961453e-06,0.571637330557974,0.0,0,0,10,4,ambiguous,False,False,True,0.8,0.6549999999999998
he'll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.0346624999999999,5,0,hell,5.873723749961453e-06,0.571637330557974,0.0,0,0,5,1,ambiguous,False,True,False,0.8,-0.0693249999999998
sahab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.335175,5,0,ahab,5.873723749961453e-06,0.571637330557974,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.67035
journaling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.6047125,10,0,journalism,5.873723749961453e-06,0.571637330557974,0.0,0,0,10,4,ambiguous,False,False,True,0.9,1.209425
jim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.331425,3,1,jim,5.873723749961453e-06,0.571637330557974,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.66285
bothering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.0430249999999999,9,0,botherring,5.873723749961453e-06,0.571637330557974,0.0,0,0,9,3,ambiguous,False,False,True,1.0,0.0860499999999998
gemin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.159175,5,0,hemin,5.873723749961453e-06,0.571637330557974,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.31835
esa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.0834,3,1,esa,5.873723749961453e-06,0.571637330557974,0.0,0,0,3,2,ambiguous,True,False,True,1.0,0.1668
excelent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.5747875,8,0,excedent,5.873723749961453e-06,0.571637330557974,0.0,0,0,8,3,ambiguous,False,False,True,0.75,1.149575
wajah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.109275,5,0,rajah,5.873723749961453e-06,0.571637330557974,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.21855
developer's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.3108875,11,0,developers,5.873723749961453e-06,0.571637330557974,0.0,0,0,11,4,ambiguous,False,True,False,0.8181818181818182,0.621775
relying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.0135375,7,0,retying,5.873723749961453e-06,0.571637330557974,0.0,0,0,7,2,ambiguous,False,False,True,1.0,0.027075
exiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.175575,7,0,editing,5.873723749961453e-06,0.571637330557974,0.0,0,0,7,3,ambiguous,False,False,True,0.8571428571428571,0.35115
ao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.6463125000000001,2,0,ao,5.873723749961453e-06,0.571637330557974,0.0,0,0,2,2,ambiguous,True,False,True,1.0,1.2926250000000001
copliot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.418725,7,0,copilot,5.873723749961453e-06,0.571637330557974,0.0,0,0,7,3,ambiguous,False,False,True,0.8571428571428571,0.83745
filtered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.34095,8,0,filterer,5.873723749961453e-06,0.571637330557974,0.0,0,0,8,3,ambiguous,False,False,True,0.875,0.6819
mari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.2687625,4,0,mar,5.873723749961453e-06,0.571637330557974,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.537525
lyria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.7049125,5,0,lyra,5.873723749961453e-06,0.571637330557974,0.0,0,0,5,2,ambiguous,False,False,True,1.0,1.409825
kaafi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.7377125,5,0,kaaf,5.873723749961453e-06,0.571637330557974,0.0,0,0,5,3,ambiguous,False,False,True,0.8,1.475425
develope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.3025,8,0,develop,5.873723749961453e-06,0.571637330557974,0.0,0,0,8,4,ambiguous,False,False,True,0.75,0.605
jese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.14115,4,0,jefe,5.873723749961453e-06,0.571637330557974,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.2823
claudia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.6443124999999998,7,0,claudin,5.873723749961453e-06,0.571637330557974,0.0,0,0,7,4,ambiguous,False,False,True,0.8571428571428571,1.2886249999999997
differences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.3433374999999999,11,1,differences,5.873723749961453e-06,0.571637330557974,0.0,0,0,11,4,ambiguous,False,False,True,0.7272727272727273,0.6866749999999998
revisions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.4104124999999999,9,1,revisions,5.873723749961453e-06,0.571637330557974,0.0,0,0,9,4,ambiguous,False,False,True,0.7777777777777778,0.8208249999999998
hamara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.1821374999999999,6,0,samara,5.873723749961453e-06,0.571637330557974,0.0,0,0,6,3,ambiguous,False,False,True,0.6666666666666666,0.3642749999999998
anwer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.525225,5,0,anger,5.873723749961453e-06,0.571637330557974,0.0,0,0,5,2,ambiguous,False,False,True,1.0,1.05045
er,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.2939125,2,0,er,5.873723749961453e-06,0.571637330557974,0.0,0,0,2,1,ambiguous,True,False,True,1.0,0.587825
altering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.5858125,8,0,paltering,5.873723749961453e-06,0.571637330557974,0.0,0,0,8,3,ambiguous,False,False,True,1.0,1.171625
multimodal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.5334,10,0,multivocal,5.873723749961453e-06,0.571637330557974,0.0,0,0,10,4,ambiguous,False,False,True,0.8,1.0668
ina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,-0.0818999999999999,3,1,ina,5.873723749961453e-06,0.571637330557974,0.0,0,0,3,2,ambiguous,True,False,True,1.0,-0.1637999999999998
jaati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.143375,5,0,jati,5.873723749961453e-06,0.571637330557974,0.0,0,0,5,3,ambiguous,False,False,True,0.8,0.28675
revolut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.496925,7,0,revolt,5.873723749961453e-06,0.571637330557974,0.0,0,0,7,3,ambiguous,False,False,True,1.0,0.99385
isi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.1965124999999999,3,1,isi,5.873723749961453e-06,0.571637330557974,0.0,0,0,3,2,ambiguous,True,False,True,0.6666666666666666,0.3930249999999998
whilst,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,8,0.4265,6,1,whilst,5.873723749961453e-06,0.571637330557974,0.0666666666666666,0,1,6,1,ambiguous,False,False,True,1.0,0.853
rhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.1335875,3,1,rhi,5.873723749961453e-06,0.571637330557974,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.267175
computing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.0610499999999999,9,0,commuting,5.873723749961453e-06,0.571637330557974,0.0,0,0,9,3,ambiguous,False,False,True,1.0,0.1220999999999998
'something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.2219875,10,0,something,5.873723749961453e-06,0.571637330557974,0.0,0,0,10,3,ambiguous,False,True,False,1.0,-0.443975
resend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.0249375,6,0,resent,5.873723749961453e-06,0.571637330557974,0.0,0,0,6,2,ambiguous,False,False,True,0.8333333333333334,0.049875
jada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.2223125,4,0,ada,5.873723749961453e-06,0.571637330557974,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.444625
uski,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.49815,4,0,ski,5.873723749961453e-06,0.571637330557974,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.9963
functionalities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.3949,15,1,functionalities,5.873723749961453e-06,0.571637330557974,0.0,0,0,15,7,ambiguous,False,False,True,0.7333333333333333,0.7898
studys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.7447,6,0,studs,5.873723749961453e-06,0.571637330557974,0.0,0,0,6,1,ambiguous,False,False,True,0.8333333333333334,1.4894
usless,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.1239624999999999,6,0,unless,5.873723749961453e-06,0.571637330557974,0.0,0,0,6,2,ambiguous,False,False,True,0.6666666666666666,-0.2479249999999998
va,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.3669999999999999,2,0,va,5.873723749961453e-06,0.571637330557974,0.0,0,0,2,1,ambiguous,True,False,True,1.0,0.7339999999999998
alhamdulillah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.757775,13,1,alhamdulillah,5.873723749961453e-06,0.571637330557974,0.0,0,0,13,5,ambiguous,False,False,True,0.5384615384615384,1.51555
lips,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.5917875,4,1,lips,5.873723749961453e-06,0.571637330557974,0.0,0,0,4,1,ambiguous,True,False,True,1.0,1.183575
targeted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.0205,8,0,targeter,5.873723749961453e-06,0.571637330557974,0.0,0,0,8,3,ambiguous,False,False,True,0.75,-0.041
chatgpts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.5134,8,0,chatbots,5.873723749961453e-06,0.571637330557974,0.0,0,0,8,1,ambiguous,False,False,True,0.875,1.0268
reponse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.16005,7,0,repose,5.873723749961453e-06,0.571637330557974,0.0,0,0,7,3,ambiguous,False,False,True,0.8571428571428571,0.3201
vedio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.180475,5,0,vedro,5.873723749961453e-06,0.571637330557974,0.0,0,0,5,3,ambiguous,False,False,True,1.0,0.36095
haii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.3430875,4,0,hani,5.873723749961453e-06,0.571637330557974,0.0,0,0,4,3,ambiguous,True,False,True,0.75,0.686175
aasan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.306575,5,0,basan,5.873723749961453e-06,0.571637330557974,0.0,0,0,5,3,ambiguous,False,False,True,0.6,0.61315
nalla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.43,5,0,nall,5.873723749961453e-06,0.571637330557974,0.0,0,0,5,2,ambiguous,False,False,True,0.6,0.86
jitna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.138025,5,0,fitna,5.873723749961453e-06,0.571637330557974,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.27605
panna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0.619525,5,0,anna,5.873723749961453e-06,0.571637330557974,0.0,0,0,5,2,ambiguous,False,False,True,0.6,1.23905
skte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.303575,4,0,sate,5.873723749961453e-06,0.571637330557974,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.60715
istemal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.4257999999999999,7,1,istemal,5.873723749961453e-06,0.571637330557974,0.0,0,0,7,3,ambiguous,False,False,True,1.0,0.8515999999999998
ugh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.1584625,3,1,ugh,5.873723749961453e-06,0.571637330557974,0.0,0,0,3,1,ambiguous,True,False,True,1.0,-0.316925
btata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.2882,5,0,bata,5.873723749961453e-06,0.571637330557974,0.0,0,0,5,2,ambiguous,False,False,True,0.6,0.5764
kbhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.032025,4,0,khi,5.873723749961453e-06,0.571637330557974,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.06405
dusra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.084875,5,0,durra,5.873723749961453e-06,0.571637330557974,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.16975
cluade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.8464428571428572,6,0,clade,5.139508281216272e-06,0.5617012295157272,0.0,0,0,6,3,ambiguous,False,False,True,1.0,1.6928857142857143
soooooo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.4238142857142857,7,1,soooooo,5.139508281216272e-06,0.5617012295157272,0.0,0,0,7,6,ambiguous,False,False,True,0.2857142857142857,0.8476285714285714
je,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.1639714285714285,2,0,je,5.139508281216272e-06,0.5617012295157272,0.0,0,0,2,1,ambiguous,True,False,True,1.0,0.327942857142857
additions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.4914714285714285,9,1,additions,5.139508281216272e-06,0.5617012295157272,0.0,0,0,9,4,ambiguous,False,False,True,0.7777777777777778,0.982942857142857
distorts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.0385999999999999,8,0,disports,5.139508281216272e-06,0.5617012295157272,0.0,0,0,8,2,ambiguous,False,False,True,0.75,0.0771999999999998
bolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.7430000000000001,6,0,bylina,5.139508281216272e-06,0.5617012295157272,0.0,0,0,6,3,ambiguous,False,False,True,1.0,1.4860000000000002
impactful,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.4697428571428572,9,1,impactful,5.139508281216272e-06,0.5617012295157272,0.0,0,0,9,3,ambiguous,False,False,True,1.0,0.9394857142857144
fastly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.4060999999999999,6,0,fatly,5.139508281216272e-06,0.5617012295157272,0.0,0,0,6,1,ambiguous,False,False,True,1.0,0.8121999999999998
ghalib,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.7506000000000002,6,1,ghalib,5.139508281216272e-06,0.5617012295157272,0.0,0,0,6,2,ambiguous,False,False,True,1.0,1.5012000000000003
paas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.3262142857142857,4,0,aas,5.139508281216272e-06,0.5617012295157272,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.6524285714285714
automate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.4700142857142856,8,0,automat,5.139508281216272e-06,0.5617012295157272,0.0,0,0,8,5,ambiguous,False,False,True,0.75,0.9400285714285712
summarise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.5870142857142858,9,0,summaries,5.139508281216272e-06,0.5617012295157272,0.0,0,0,9,4,ambiguous,False,False,True,0.7777777777777778,1.1740285714285716
galti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.0856142857142857,5,1,galti,5.139508281216272e-06,0.5617012295157272,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.1712285714285714
ocr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.1722142857142857,3,1,ocr,5.139508281216272e-06,0.5617012295157272,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.3444285714285714
naya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.0514285714285714,4,0,nay,5.139508281216272e-06,0.5617012295157272,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.1028571428571428
ekdam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.6576285714285713,5,0,edam,5.139508281216272e-06,0.5617012295157272,0.0,0,0,5,2,ambiguous,False,False,True,1.0,1.3152571428571427
alag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.2840142857142857,4,0,lag,5.139508281216272e-06,0.5617012295157272,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.5680285714285714
oneplus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.1307,7,1,oneplus,5.139508281216272e-06,0.5617012295157272,0.0,0,0,7,3,ambiguous,False,False,True,1.0,0.2614
